Compound,Label,struct_file_path,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,ewald_energy_per_atom,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,gii,struct_ordered,struct_disordered,max_mm_dists,min_mm_dists,avg_mm_dists,max_mx_dists,min_mx_dists,avg_mx_dists,max_xx_dists,min_xx_dists,avg_xx_dists,v_m,v_x,iv,iv_p1,est_hubbard_u,est_charge_trans,volume_per_site
Tb2TiO5,1,../data/Structures/Insulators/Tb2TiO5_CollCode_195212.cif,8.0,65.0,57.0,24.0,20.5,8.0,29.0,87.0,58.0,67.0,25.0,87.0,15.9994,158.92535,142.92595,55.714337500000006,51.605506250000005,15.9994,54.8,1941.0,1886.2,684.125,786.65625,54.8,3.0,16.0,13.0,11.25,5.9375,16.0,2.0,6.0,4.0,3.25,1.5625,2.0,66.0,194.0,128.0,109.75,54.6875,66.0,1.21,3.44,2.23,2.645,0.9937499999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,2.0,2.0,0.25,0.4375,0.0,0.0,9.0,9.0,2.25,3.375,0.0,4.0,11.0,7.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,8.0,8.0,1.0,1.75,0.0,0.0,5.0,5.0,1.25,1.875,0.0,2.0,8.0,6.0,3.5,1.875,2.0,9.105,31.7366666667,22.6316666667,15.711041666675001,8.25755208334375,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.8166666666625e-06,4.9291666666593755e-06,0.0,12.0,194.0,182.0,80.25,85.3125,12.0,-2.0,4.0,6.0,3.564531154716027,-37.45706803557959,0.07616263371252519,1.130432311779722,0.7658740315952279,0.023487156394651675,0.21582283747458567,0.19233568107993398,0.11201096807773445,0.058897340346071386,0.14818696740812973,0.19123482320424523,1.0,0.0,3.734184,3.734183999999999,3.7341839999999995,1.965936500021972,1.723077370667087,1.8797460149289673,3.526972937530972,2.546519047214686,3.013912543318883,-44.796427502976535,25.282522637296736,43.26717,99.299,52.175659548838524,11.440540931160015,13.702769673006568
CoAs3,1,../data/Structures/Insulators/CoAs3_CollCode_9188.cif,27.0,33.0,6.0,31.5,2.25,33.0,58.0,84.0,26.0,77.5,9.75,84.0,58.933195,74.9216,15.988405,70.92449875,5.995651875,74.9216,1090.0,1768.0,678.0,1259.5,254.25,1090.0,9.0,15.0,6.0,13.5,2.25,15.0,4.0,4.0,0.0,4.0,0.0,4.0,119.0,126.0,7.0,120.75,2.625,119.0,1.88,2.18,0.30000000000000027,2.1050000000000004,0.11249999999999993,2.18,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.25,1.125,3.0,7.0,10.0,3.0,9.25,1.125,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,13.5,2.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.25,1.125,3.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,10.245,22.175,11.930000000000001,19.192500000000003,4.473749999999999,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,166.0,194.0,28.0,173.0,10.5,166.0,-3.0,5.0,8.0,4.1952353926806065,0.0,0.06129003218463194,1.0408600214564214,0.8774199356307362,3.18211159113262e-17,0.14239210329987398,0.14239210329987395,0.10679407747490544,0.05339703873745266,0.1302398961498189,0.0,1.0,0.0,4.0975,4.0975,4.097499999999999,2.3259670878480856,2.3259670878480847,2.3259670878480847,3.421175867325957,2.4634169999999993,3.1377479970223106,,,,,,,17.19875046484375
Ag2O,1,../data/Structures/Insulators/Ag2O_SD_0311308.cif,8.0,47.0,39.0,34.0,17.333333333333332,47.0,65.0,87.0,22.0,72.33333333333333,9.777777777777777,65.0,15.9994,107.8682,91.86880000000001,77.24526666666667,40.83057777777778,107.8682,54.8,1234.93,1180.13,841.5533333333334,524.5022222222223,1234.93,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,66.0,145.0,79.0,118.66666666666667,35.11111111111111,145.0,1.93,3.44,1.51,2.433333333333333,0.6711111111111111,1.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.333333333333334,2.222222222222222,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,16.33,7.224999999999998,13.921666666666667,3.21111111111111,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.0,94.66666666666667,225.0,-2.0,1.0,3.0,2.1213203435596424,-10.397984203517394,0.1003959236069628,1.0752969427052221,0.8494061145895556,0.15191766911859106,0.22436326157748426,0.0724455924588932,0.2002147307578532,0.03219804109284132,0.14322916666666677,0.22496729713985408,1.0,0.0,3.3488577156994888,3.3488577156994883,3.3488577156994883,2.0507481561615513,2.0507481561615504,2.050748156161551,4.101496312323101,4.101496312323101,4.101496312323101,-11.501857003784751,19.691670039590655,7.576234,21.4844,9.608296843871255,8.88482011454399,17.70450670933333
Ho2O3,1,../data/Structures/Insulators/Ho2O3_CollCode_80038.cif,8.0,67.0,59.0,31.6,28.320000000000004,8.0,33.0,87.0,54.0,65.4,25.919999999999998,87.0,15.9994,164.93032,148.93092,75.57176799999999,71.4868416,15.9994,54.8,1747.0,1692.2,731.6800000000001,812.2560000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,192.0,126.0,116.4,60.48,66.0,1.23,3.44,2.21,2.556,1.0608,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4.4,5.279999999999999,0.0,6.0,13.0,7.0,8.8,3.3600000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,30.7333333333,21.6283333333,17.75633333332,10.381599999984,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2.0,3.0,5.0,3.5355339059327378,-31.577193956165445,0.06892016804559428,1.0574334733713289,0.9089432280205447,3.24444776051768e-17,0.16472302642053657,0.16472302642053654,0.10923646274283164,0.06658387641324578,0.11984506028156164,0.03530210798193041,1.0,0.0,4.005204090412794,3.5243422978661814,3.765225283030759,2.407033321915989,2.20824040278216,2.293972730090035,3.687143542918468,2.968163667603681,3.278288878237281,-30.653073979992218,21.878273189375776,22.79,42.52,15.905620602332402,15.753364134590365,14.922699440922338
KVO3,1,../data/Structures/Insulators/KVO3_CollCode_1486.cif,8.0,23.0,15.0,13.2,6.24,8.0,3.0,87.0,84.0,62.0,30.0,87.0,15.9994,50.9415,34.942099999999996,27.6076,13.929840000000002,15.9994,54.8,2183.0,2128.2,536.786,658.4856,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,203.0,137.0,110.8,53.75999999999999,66.0,0.82,3.44,2.62,2.554,1.0632000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,73.1066666667,64.00166666669999,22.68633333334,20.168133333343995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2.0,5.0,7.0,3.6839419880650364,-43.980818361770204,0.1289866093552571,1.14264664940227,0.6954438099995993,0.07926696660738834,0.22082189762477816,0.1415549310173898,0.14757229081079504,0.04451234515640625,0.20787247341752813,0.1793195508928261,1.0,0.0,3.420420473183986,3.4204204731839853,3.4204204731839853,1.8062911783716054,1.6396574232832906,1.7238759040758445,3.5981565292178437,2.6913149504569316,3.0830426860199163,-52.444384858746616,32.14794990986958,65.28165,128.125,58.63344361191324,3.2468023060279165,15.867007296
LiVO2,1,../data/Structures/Insulators/LiVO2_HT_CollCode_202541.cif,3.0,23.0,20.0,10.5,6.25,8.0,1.0,87.0,86.0,55.25,31.75,87.0,6.941,50.9415,44.000499999999995,22.470325,14.235587500000001,15.9994,54.8,2183.0,2128.2,686.5725,748.21375,54.8,1.0,16.0,15.0,9.5,6.5,16.0,2.0,4.0,2.0,2.5,0.75,2.0,66.0,153.0,87.0,103.25,37.25,66.0,0.98,3.44,2.46,2.3725,1.0675,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.5,1.75,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.0,2.0,2.0,9.105,16.5933333333,7.488333333299998,11.953333333325,2.8483333333249994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,120.5,108.5,12.0,-2.0,3.0,5.0,2.6832815729997477,-26.521815861522185,0.022616002948875585,1.0452320058977518,0.9554248430327169,0.0017703210537919447,0.06131323641592245,0.05954291536213051,0.03754969559722405,0.01788968727171592,0.04078610542801106,0.07012641563211548,1.0,0.0,2.9132000000000007,2.913199999999999,2.9132000000000002,2.020985832773385,2.0209858327733796,2.0209858327733823,3.1295625789131565,2.8019280335302836,2.9482302041478134,-31.844971059865117,24.994929880056304,29.3111,46.709,12.45500215570507,12.692922623062188,8.96691247626371
Ce(P3Ru)4,1,../data/Structures/Insulators/CeRu4P12_CollCode_50595.cif,15.0,58.0,43.0,24.352941176470587,13.204152249134948,15.0,15.0,83.0,68.0,72.6470588235294,14.615916955017303,83.0,30.973762,140.116,109.14223800000002,53.88712611764706,32.34827875432525,30.973762,317.3,2607.0,2289.7,900.3882352941176,823.1833910034601,317.3,3.0,15.0,12.0,12.647058823529411,3.3217993079584778,15.0,3.0,6.0,3.0,3.6470588235294117,0.9134948096885813,3.0,107.0,204.0,97.0,121.88235294117646,21.010380622837367,107.0,1.12,2.2,1.08,2.1294117647058823,0.11875432525951558,2.19,1.0,2.0,1.0,1.7647058823529411,0.35986159169550175,2.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,7.0,7.0,1.7058823529411764,2.491349480968858,0.0,0.0,1.0,1.0,0.058823529411764705,0.11072664359861592,0.0,4.0,8.0,4.0,5.647058823529412,1.1072664359861595,5.0,0.0,1.0,1.0,0.23529411764705882,0.3598615916955017,0.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,9.0,9.0,1.2352941176470589,1.7439446366782008,0.0,0.0,13.0,13.0,0.7647058823529411,1.4394463667820068,0.0,3.0,22.0,19.0,4.352941176470588,2.076124567474048,3.0,13.51,37.24,23.730000000000004,21.30134453778824,3.666515076606227,22.5702380952,0.0,1.625,1.625,1.1470588235294117,0.6747404844290658,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,58.470588235294116,79.72318339100346,2.0,-3.0,5.0,8.0,4.101115572154754,-94.83227097198275,0.03776153231597523,1.2132864153742784,0.919756743828553,0.029198416944574795,0.14278683029129643,0.11358841334672164,0.11155196536553877,0.044096279895187114,0.07144333407175288,,1.0,0.0,4.0215,4.0215,4.0215000000000005,2.3422342876737168,2.342234287673715,2.342234287673716,3.285074712364637,2.303515199999999,2.8897575287523423,-69.84043094718352,25.28864705111951,110.0,178.41,64.82933358199676,-11.836244491890485,15.302954573735288
Sr4.002La1.998Fe6O17.874,1,../data/Structures/Insulators/LaSr2Fe3O9_CollCode_68856.cif,8.0,57.0,49.0,18.911227154046998,13.056656232940753,8.0,8.0,87.0,79.0,65.04077123920466,26.276980308660097,87.0,15.9994,138.90547,122.90607000000001,41.816684898574,30.893629930850363,15.9994,54.8,1811.0,1756.2,616.9648925487046,672.7010302882471,54.8,2.0,16.0,14.0,11.648322956416951,5.207329147553285,16.0,2.0,6.0,4.0,3.071098614179554,1.281704266575976,2.0,66.0,207.0,141.0,105.96706165896767,47.82561826955801,66.0,0.95,3.44,2.49,2.626573609158466,0.9733670288479336,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3932516569592286,1.9226765671494104,4.0,0.0,6.0,6.0,1.2719421570596505,1.8991997762363324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.665193814018879,1.3384992223413852,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1966258284796143,0.9613382835747052,2.0,0.0,9.0,9.0,1.4053022695320345,2.058137005307812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.6019280980116486,1.4174050393052708,2.0,9.105,54.23,45.125,17.33522243422374,12.501729289325672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42391299457722437,0.6775456137468471,0.0,12.0,229.0,217.0,96.28941554529021,100.8628917089454,12.0,-2.0,3.63,5.63,3.2656436401091207,-34.7398511731707,0.08366434215517288,1.1133826215165088,0.7908391446120681,2.8584898328949856e-05,0.12231826725959793,0.12228968236126898,0.07745452929952355,0.053836485552089065,0.14891132307497137,,0.0,1.0,3.8712669852531625,3.871266985253162,3.8712669852531625,1.9384302057608214,1.9384302057608198,1.9384302057608211,3.726869694682624,2.7375766794629266,2.9867874372833914,-43.03405336953941,23.08182830792302,45.934169999999995,67.5667,17.912907960276918,5.042384732262713,11.60347945649925
Sm2O3,1,../data/Structures/Insulators/Sm2O3_FINDSYM_CollCode_261888.cif,8.0,62.0,54.0,29.6,25.920000000000005,8.0,23.0,87.0,64.0,61.4,30.720000000000006,87.0,15.9994,150.36,134.3606,69.74364,64.49308800000001,15.9994,54.8,1345.0,1290.2,570.88,619.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,118.8,63.35999999999999,66.0,1.17,3.44,2.27,2.532,1.0896000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,2.88,0.0,6.0,8.0,2.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,2.0,8.0,6.0,4.4,2.88,2.0,9.105,33.23,24.124999999999996,18.755,11.579999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,73.6,73.92,12.0,-2.0,3.0,5.0,3.5355339059327378,-30.442394684248658,0.04658346179857467,1.0592429893455473,0.9337090519200635,0.03201071970798769,0.1455054879734489,0.1134947682654612,0.09685305104276459,0.03498957968848128,0.08423979487896736,0.16336745500325783,1.0,0.0,4.252867415599045,3.299141431758345,3.779835147420491,3.1132765231139485,2.2368015626213635,2.4693102897089987,3.6664757282038622,2.7064395408915463,3.1285273148188613,-29.051277771416817,22.565679143664937,23.55,41.64,14.280402639695307,14.524694757824234,14.959054552063353
La2TiO5,1,../data/Structures/Insulators/La2TiO5_CollCode_195207.cif,8.0,57.0,49.0,22.0,17.5,8.0,13.0,87.0,74.0,63.0,30.0,87.0,15.9994,138.90547,122.90607000000001,50.709367500000006,44.098051250000005,15.9994,54.8,1941.0,1886.2,575.125,650.40625,54.8,3.0,16.0,13.0,11.25,5.9375,16.0,2.0,6.0,4.0,3.25,1.5625,2.0,66.0,207.0,141.0,113.0,58.75,66.0,1.1,3.44,2.34,2.6174999999999997,1.028125,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,2.0,2.0,0.5,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,9.0,9.0,3.25,4.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.5,3.125,2.0,9.105,36.8975,27.7925,17.00125,9.948125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.8166666666625e-06,4.9291666666593755e-06,0.0,12.0,194.0,182.0,80.25,85.3125,12.0,-2.0,4.0,6.0,3.564531154716027,-36.15536149721026,0.07174425249133215,1.1201362447155274,0.7549352480532836,0.03181444299543496,0.20068086451827116,0.1688664215228362,0.11073447866521327,0.05015384110998371,0.14231626194910682,0.14296969196668677,1.0,0.0,3.9435799999999994,3.943579999999999,3.943579999999999,2.029641405100223,1.7927927325617978,1.9242107103304515,3.4997924076358444,2.6161695780133223,2.976373685595244,-43.87604316060414,23.827165897883468,43.26717,99.299,52.380414281287564,9.24181704546988,15.471486428742928
Sr2CrO4,1,../data/Structures/Insulators/Sr2CrO4_CollCode_245595.cif,8.0,38.0,30.0,18.857142857142858,12.408163265306124,8.0,8.0,87.0,79.0,59.0,32.0,87.0,15.9994,87.62,71.62060000000001,41.60481428571428,29.263330612244896,15.9994,54.8,2180.0,2125.2,642.7428571428571,671.9346938775509,54.8,2.0,16.0,14.0,10.571428571428571,6.204081632653062,16.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795917,2.0,66.0,195.0,129.0,113.28571428571429,54.04081632653061,66.0,0.95,3.44,2.49,2.474285714285714,1.1036734693877552,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.857142857142857,1.63265306122449,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.1428571428571428,2.0,9.105,54.23,45.125,22.295714285714286,18.248163265306122,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,103.85714285714286,104.9795918367347,12.0,-2.0,4.0,6.0,3.1622776601683795,-31.57012097320587,0.07594033516051,1.081902943448403,0.779611716896454,0.027835280468023388,0.12585037654957415,0.09801509608155076,0.0729507892349834,0.03609235644220771,0.2052126490639732,0.32232604831503775,1.0,0.0,3.8357,3.8356999999999997,3.8357,2.062681180000002,1.9178499999999996,1.9661270600000005,3.513257413415757,2.71224948059724,2.964638264626399,-43.70463941128673,26.599614295927275,49.16,69.46,16.545887321740487,6.10957228012406,13.364185204991502
CuRhO2,1,../data/Structures/Insulators/CuRhO2_CollCode_29214.cif,8.0,45.0,37.0,22.5,14.5,8.0,59.0,87.0,28.0,74.25,12.75,87.0,15.9994,102.9055,86.90610000000001,49.612575,33.613175,15.9994,54.8,2237.0,2182.2,926.0925,871.2925,54.8,9.0,16.0,7.0,13.0,3.0,16.0,2.0,5.0,3.0,3.25,1.25,2.0,66.0,142.0,76.0,101.5,35.5,66.0,1.9,3.44,1.54,2.7649999999999997,0.675,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.0,2.0,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,9.105,13.64,4.535,10.73,1.625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,-2.0,3.0,5.0,2.6832815729997477,-26.654488945045582,,,,,,,,,,0.18802319516364885,1.0,0.0,3.075000000000001,3.0749999999999997,3.0750000000000006,2.0161573066941285,2.016157306694124,2.016157306694126,3.075000000000001,2.6084355735468034,2.841717786773402,-34.88945624819221,24.05151856249021,31.06,42.0,6.257186991869921,13.028032572719882,11.713412390657146
Rh2O3,1,../data/Structures/Insulators/Rh2O3_CollCode_21045.cif,8.0,45.0,37.0,22.8,17.76,8.0,59.0,87.0,28.0,75.8,13.440000000000001,87.0,15.9994,102.9055,86.90610000000001,50.76184,41.714928,15.9994,54.8,2237.0,2182.2,927.68,1047.4560000000001,54.8,9.0,16.0,7.0,13.2,3.3600000000000003,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,142.0,76.0,96.4,36.480000000000004,66.0,2.28,3.44,1.1600000000000001,2.976,0.5568000000000001,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.2,1.44,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,13.64,4.535,10.919,2.1768,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2.0,3.0,5.0,3.5355339059327378,-35.19597247443934,0.055716355379825534,1.0483370079304728,0.930354555775218,0.04764288537425521,0.15677409559051136,0.10913121021625616,0.11307476628788263,0.052345504730901826,0.09192812554981843,0.09056104299501255,1.0,0.0,3.7293151494509225,2.8096651002992004,3.3210784299269727,2.0950145534892477,1.9855637847963894,2.04999981497305,3.40589530972184,2.614516711389089,2.884150616576187,-34.36024711578022,24.38093800744884,31.06,42.0,6.604164426157009,12.946148977048557,10.072393922005201
